,Unnamed: 0,year,name,firstname,lastname,position,heightinchestotal,weight,fortyyd,twentyss,vertical,broad,bench,round,college,pickround,picktotal,probowls,firstprobowl,yearstofirst,probowl_i,highpick_i
1760,3897,2002,Leonard Henry,Leonard,Henry,RB,73.0,206,4.57,4.29,35.0,113.0,26.0,7.0,East Carolina,30.0,241.0,0.0,,,0,0
1761,3898,2002,Artis Hicks,Artis,Hicks,OG,77.0,303,5.08,4.64,29.5,104.0,22.0,8.0,,,,0.0,,,0,0
1762,3899,2002,Maurice Hicks,Maurice,Hicks,RB,70.0,200,4.64,,,,19.0,8.0,,,,0.0,,,0,0
1763,3900,2002,Charles Hill,Charles,Hill,DT,74.0,293,5.06,4.36,33.5,113.0,23.0,3.0,Maryland,18.0,83.0,0.0,,,0,0
1764,3901,2002,Kahlil Hill,Kahlil,Hill,WR,74.0,200,4.65,,35.0,,,6.0,Iowa,12.0,184.0,0.0,,,0,0
1765,3902,2002,Matt Hill,Matt,Hill,OT,78.0,300,5.33,4.54,28.5,101.0,20.0,5.0,Boise State,36.0,171.0,0.0,,,0,0
1766,3903,2002,Chris Hope,Chris,Hope,FS,73.0,210,4.58,,,113.0,28.0,3.0,Florida State,29.0,94.0,1.0,2008.0,7.0,1,0
1767,3904,2002,Abdual Howard,Abdual,Howard,SS,73.0,209,4.64,,,120.0,,8.0,,,,0.0,,,0,0
1768,3905,2002,Dameon Hunter,Dameon,Hunter,RB,71.0,219,4.68,,30.5,113.0,,8.0,,,,0.0,,,0,0
1769,3906,2002,Javin Hunter,Javin,Hunter,WR,71.0,186,4.47,4.04,41.0,129.0,,6.0,Notre Dame,34.0,206.0,0.0,,,0,0
1770,3907,2002,Grant Irons,Grant,Irons,DE,78.0,267,4.96,4.38,40.5,119.0,19.0,8.0,,,,0.0,,,0,0
1771,3908,2002,Ron Isreal,Ron,Isreal,SS,73.0,213,4.6,,,121.0,20.0,8.0,,,,0.0,,,0,0
1772,3909,2002,Bobby Jackson,Bobby,Jackson,SS,73.0,216,4.68,4.16,34.5,125.0,,8.0,,,,0.0,,,0,0
1773,3910,2002,Quentin Jammer,Quentin,Jammer,CB,73.0,204,4.49,,36.0,124.0,18.0,1.0,Texas,5.0,5.0,0.0,,,0,1
1774,3911,2002,Joseph Jefferson,Joseph,Jefferson,CB,73.0,205,4.39,4.01,39.5,121.0,8.0,3.0,Western Kentucky,9.0,74.0,0.0,,,0,0
1775,3912,2002,Dennis Johnson,Dennis,Johnson,DE,77.0,258,4.82,4.36,35.5,119.0,17.0,3.0,Kentucky,33.0,98.0,0.0,,,0,0
1776,3913,2002,Emmett Johnson,Emmett,Johnson,WR,74.0,205,4.45,4.1,39.0,122.0,,8.0,,,,0.0,,,0,0
1777,3914,2002,Kyle Johnson,Kyle,Johnson,FB,73.0,242,4.74,4.35,34.0,119.0,22.0,5.0,Syracuse,10.0,145.0,0.0,,,0,0
1778,3915,2002,Ron Johnson,Ron,Johnson,WR,75.0,225,4.7,4.02,34.5,118.0,,4.0,Minnesota,25.0,123.0,0.0,,,0,0
1779,3916,2002,Doug Jolley,Doug,Jolley,TE,76.0,251,4.6,4.18,38.0,117.0,18.0,2.0,Brigham Young,23.0,55.0,0.0,,,0,0
1780,3917,2002,Jermese Jones,Jermese,Jones,OT,78.0,337,5.29,,,,22.0,8.0,,,,0.0,,,0,0
1781,3918,2002,Levi Jones,Levi,Jones,OT,78.0,304,5.21,,,103.0,,1.0,Arizona State,10.0,10.0,0.0,,,0,1
1782,3919,2002,Terry Jones,Terry,Jones,TE,75.0,265,4.79,4.43,33.5,111.0,20.0,5.0,Alabama,20.0,155.0,0.0,,,0,0
1783,3920,2002,Eric Joyce,Eric,Joyce,CB,69.0,192,4.53,3.97,40.5,115.0,11.0,8.0,,,,0.0,,,0,0
1784,3921,2002,Brett Keisel,Brett,Keisel,DE,77.0,279,4.89,4.51,33.5,107.0,26.0,7.0,Brigham Young,31.0,242.0,1.0,2010.0,9.0,1,0
1785,3922,2002,Stephon Kelly,Stephon,Kelly,SS,75.0,212,4.62,4.1,32.5,117.0,15.0,8.0,,,,0.0,,,0,0
1786,3923,2002,Antwan Kirk-Hughes,Antwan,Kirk-Hughes,OG,75.0,315,5.43,4.91,27.0,95.0,,8.0,,,,0.0,,,0,0
1787,3924,2002,Kurt Kittner,Kurt,Kittner,QB,74.0,221,4.86,4.5,27.0,,,5.0,Illinois,23.0,158.0,0.0,,,0,0
1788,3925,2002,Kyle Kosier,Kyle,Kosier,OT,77.0,293,5.09,4.49,29.5,108.0,24.0,7.0,Arizona State,37.0,248.0,0.0,,,0,0
1789,3926,2002,Antwan Lake,Antwan,Lake,DE,76.0,286,5.08,,,,27.0,8.0,,,,0.0,,,0,0
1790,3927,2002,Broderick Lancaster,Broderick,Lancaster,OG,76.0,310,5.28,,,,14.0,8.0,,,,0.0,,,0,0
1791,3928,2002,Ben Leber,Ben,Leber,OLB,75.0,244,4.62,4.25,32.5,114.0,20.0,3.0,Kansas State,6.0,71.0,0.0,,,0,0
1792,3929,2002,D.D. Lewis,D.D.,Lewis,ILB,73.0,235,4.7,,33.5,114.0,24.0,8.0,,,,0.0,,,0,0
1793,3930,2002,Michael Lewis,Michael,Lewis,SS,73.0,211,4.6,4.14,36.5,122.0,16.0,2.0,Colorado,26.0,58.0,2.0,2002.0,1.0,1,0
1794,3931,2002,Aaron Lockett,Aaron,Lockett,WR,68.0,155,4.31,4.11,35.0,119.0,,7.0,Kansas State,43.0,254.0,0.0,,,0,0
1795,3932,2002,Omare Lowe,Omare,Lowe,CB,73.0,196,4.58,3.97,35.5,118.0,12.0,5.0,Washington,26.0,161.0,0.0,,,0,0
1796,3933,2002,Chris Luzar,Chris,Luzar,TE,79.0,270,4.76,4.17,32.5,115.0,22.0,4.0,Virginia,20.0,118.0,0.0,,,0,0
1797,3934,2002,Wesly Mallard,Wesly,Mallard,SS,74.0,221,4.49,4.07,41.0,122.0,22.0,6.0,Oregon,16.0,188.0,0.0,,,0,0
1798,3935,2002,Marquand Manuel,Marquand,Manuel,SS,73.0,209,4.52,,,,18.0,6.0,Florida,9.0,181.0,0.0,,,0,0
1799,3936,2002,Jamar Martin,Jamar,Martin,FB,71.0,245,4.89,4.34,32.0,108.0,23.0,4.0,Ohio State,31.0,129.0,0.0,,,0,0
1800,3937,2002,Lee Mays,Lee,Mays,WR,73.0,190,4.55,4.17,32.5,119.0,,6.0,UTEP,30.0,202.0,0.0,,,0,0
1801,3938,2002,Jason McAddley,Jason,McAddley,WR,74.0,203,4.47,4.09,36.5,123.0,,5.0,Alabama,14.0,149.0,0.0,,,0,0
1802,3939,2002,Tango McCauley,Tango,McCauley,OG,76.0,304,5.32,4.78,31.0,104.0,29.0,8.0,,,,0.0,,,0,0
1803,3940,2002,Eric McCoo,Eric,McCoo,RB,70.0,214,4.55,,32.5,112.0,14.0,8.0,,,,0.0,,,0,0
1804,3941,2002,Josh McCown,Josh,McCown,QB,76.0,223,4.59,3.9,38.5,120.0,,3.0,Sam Houston State,16.0,81.0,0.0,,,0,0
1805,3942,2002,Ivory McCoy,Ivory,McCoy,TE,76.0,240,4.59,4.24,35.0,113.0,25.0,8.0,,,,0.0,,,0,0
1806,3943,2002,Curt McGill,Curt,McGill,OC,76.0,290,5.07,,,,30.0,8.0,,,,0.0,,,0,0
1807,3944,2002,Jon McGraw,Jon,McGraw,SS,75.0,208,4.5,3.92,39.5,126.0,13.0,2.0,Kansas State,25.0,57.0,0.0,,,0,0
1808,3945,2002,Seth McKinney,Seth,McKinney,OC,76.0,300,4.97,4.51,33.5,105.0,23.0,3.0,Texas A&M,25.0,90.0,0.0,,,0,0
1809,3946,2002,Randy McMichael,Randy,McMichael,TE,75.0,247,4.88,4.28,29.5,112.0,18.0,4.0,Georgia,16.0,114.0,0.0,,,0,0
1810,3947,2002,Terrence Metcalf,Terrence,Metcalf,OT,76.0,318,5.31,,,,28.0,3.0,Mississippi,28.0,93.0,0.0,,,0,0
1811,3948,2002,Ben Miller,Ben,Miller,OC,75.0,263,4.92,4.46,37.5,114.0,18.0,8.0,,,,0.0,,,0,0
1812,3949,2002,Dicenzo Miller,Dicenzo,Miller,RB,70.0,215,4.93,4.39,31.0,107.0,8.0,8.0,,,,0.0,,,0,0
1813,3950,2002,Freddie Milons,Freddie,Milons,WR,70.0,190,4.51,,33.5,114.0,,5.0,Alabama,27.0,162.0,0.0,,,0,0
1814,3951,2002,Dave Minnich,Dave,Minnich,RB,71.0,218,4.66,,33.5,117.0,12.0,8.0,,,,0.0,,,0,0
1815,3952,2002,Mel Mitchell,Mel,Mitchell,FS,73.0,220,4.55,4.15,35.0,128.0,15.0,5.0,Western Kentucky,15.0,150.0,0.0,,,0,0
1816,3953,2002,Quasim Mitchell,Quasim,Mitchell,OG,78.0,335,5.29,4.94,26.0,,22.0,8.0,,,,0.0,,,0,0
1817,3954,2002,Shannon Money,Shannon,Money,OG,76.0,295,5.22,,33.5,107.0,25.0,8.0,,,,0.0,,,0,0
1818,3955,2002,Quincy Monk,Quincy,Monk,ILB,76.0,250,4.82,4.38,33.5,113.0,26.0,7.0,North Carolina,34.0,245.0,0.0,,,0,0
1819,3956,2002,Derrius Monroe,Derrius,Monroe,DE,76.0,269,4.56,4.51,31.5,111.0,25.0,7.0,Virginia Tech,13.0,224.0,0.0,,,0,0
1820,3957,2002,Brandon Moore,Brandon,Moore,OG,75.0,293,5.26,4.64,25.5,96.0,32.0,8.0,,,,1.0,2011.0,10.0,1,0
1821,3958,2002,Brandon Moore,Brandon,Moore,OLB,73.0,239,4.61,,36.5,113.0,23.0,8.0,,,,1.0,2011.0,10.0,1,0
1822,3959,2002,Maurice Morris,Maurice,Morris,RB,73.0,208,4.53,,36.5,119.0,23.0,2.0,Oregon,22.0,54.0,0.0,,,0,0
1823,3960,2002,Marquise Muldrow,Marquise,Muldrow,OG,74.0,316,5.31,4.8,25.5,98.0,29.0,8.0,,,,0.0,,,0,0
1824,3961,2002,Larry Ned,Larry,Ned,RB,71.0,219,4.62,,34.5,120.0,15.0,6.0,San Diego State,25.0,197.0,0.0,,,0,0
1825,3962,2002,David Neill,David,Neill,QB,75.0,206,4.95,4.44,30.0,108.0,,8.0,,,,0.0,,,0,0
1826,3963,2002,Kendall Newson,Kendall,Newson,WR,74.0,200,4.69,4.27,33.5,117.0,,7.0,Middle Tennessee State,11.0,222.0,0.0,,,0,0
1827,3964,2002,Josh Norman,Josh,Norman,TE,74.0,236,4.65,,32.0,115.0,18.0,8.0,,,,0.0,,,0,0
1828,3965,2002,Willie Offord,Willie,Offord,SS,74.0,215,4.61,,35.0,117.0,22.0,3.0,South Carolina,5.0,70.0,0.0,,,0,0
1829,3966,2002,Tony Okanlawon,Tony,Okanlawon,CB,71.0,185,4.67,4.39,38.0,118.0,16.0,8.0,,,,0.0,,,0,0
1830,3967,2002,J.T. OSullivan,J.T.,OSullivan,QB,74.0,223,4.88,4.28,29.0,107.0,,6.0,UC Davis,14.0,186.0,0.0,,,0,0
1831,3968,2002,Will Overstreet,Will,Overstreet,DE,75.0,259,4.65,4.31,32.5,116.0,21.0,3.0,Tennessee,15.0,80.0,0.0,,,0,0
1832,3969,2002,John Owens,John,Owens,TE,75.0,265,4.77,,38.5,117.0,21.0,5.0,Notre Dame,3.0,138.0,0.0,,,0,0
1833,3970,2002,Melvin Paige,Melvin,Paige,OG,77.0,314,5.34,,23.5,,30.0,8.0,,,,0.0,,,0,0
1834,3971,2002,Anton Palepoi,Anton,Palepoi,DE,75.0,279,4.81,4.27,33.5,114.0,24.0,2.0,UNLV,28.0,60.0,0.0,,,0,0
1835,3972,2002,Justin Peelle,Justin,Peelle,TE,77.0,255,4.75,4.29,29.0,110.0,21.0,4.0,Oregon,5.0,103.0,0.0,,,0,0
1836,3973,2002,Scott Peters,Scott,Peters,OC,75.0,300,5.07,4.69,33.5,97.0,36.0,4.0,Arizona State,26.0,124.0,0.0,,,0,0
1837,3974,2002,Adrian Peterson,Adrian,Peterson,RB,70.0,214,4.68,4.6,34.0,119.0,14.0,6.0,Georgia Southern,27.0,199.0,0.0,,,0,0
1838,3975,2002,Jermaine Petty,Jermaine,Petty,ILB,75.0,261,4.74,4.34,33.5,114.0,20.0,8.0,,,,0.0,,,0,0
1839,3976,2002,Jermaine Phillips,Jermaine,Phillips,FS,73.0,214,4.66,,31.5,115.0,18.0,5.0,Georgia,22.0,157.0,0.0,,,0,0
1840,3977,2002,Dwayne Pierce,Dwayne,Pierce,OG,74.0,319,5.5,5.23,26.0,93.0,,8.0,,,,0.0,,,0,0
1841,3978,2002,Chester Pitts,Chester,Pitts,OT,76.0,320,5.22,4.81,30.0,106.0,,2.0,San Diego State,18.0,50.0,0.0,,,0,0
1842,3979,2002,Brian Poli-Dixon,Brian,Poli-Dixon,WR,77.0,210,4.48,,,,,8.0,,,,0.0,,,0,0
1843,3980,2002,Monsanto Pope,Monsanto,Pope,DT,76.0,295,5.25,,,,,7.0,Virginia,20.0,231.0,0.0,,,0,0
1844,3981,2002,Mike Pucillo,Mike,Pucillo,OG,76.0,317,5.31,,,,26.0,7.0,Auburn,4.0,215.0,0.0,,,0,0
1845,3982,2002,Zach Quaccia,Zach,Quaccia,OC,76.0,309,5.37,4.6,26.5,93.0,23.0,8.0,,,,0.0,,,0,0
1846,3983,2002,Patrick Ramsey,Patrick,Ramsey,QB,74.0,219,5.24,4.09,33.5,,,1.0,Tulane,32.0,32.0,0.0,,,0,1
1847,3984,2002,Antwaan Randle El,Antwaan,Randle,WR,70.0,191,4.49,,,,,2.0,Indiana,30.0,62.0,0.0,,,0,0
1848,3985,2002,Tellis Redmon,Tellis,Redmon,RB,71.0,210,4.61,4.14,32.0,113.0,20.0,8.0,,,,0.0,,,0,0
1849,3986,2002,Kris Richard,Kris,Richard,CB,71.0,186,4.47,4.15,39.5,120.0,10.0,3.0,USC,20.0,85.0,0.0,,,0,0
1850,3987,2002,Nick Rogers,Nick,Rogers,OLB,74.0,251,4.73,4.19,36.0,117.0,22.0,6.0,Georgia Tech,5.0,177.0,0.0,,,0,0
1851,3988,2002,Victor Rogers,Victor,Rogers,OG,78.0,331,5.57,5.16,25.0,93.0,20.0,7.0,Colorado,48.0,259.0,0.0,,,0,0
1852,3989,2002,Frank Romero,Frank,Romero,OG,76.0,300,5.3,4.79,27.5,88.0,22.0,8.0,,,,0.0,,,0,0
1853,3990,2002,Robert Royal,Robert,Royal,TE,77.0,253,4.97,4.27,31.0,114.0,14.0,5.0,LSU,25.0,160.0,0.0,,,0,0
1854,3991,2002,Cliff Russell,Cliff,Russell,WR,73.0,185,4.36,,,,,3.0,Utah,22.0,87.0,0.0,,,0,0
1855,3992,2002,Jake Schifino,Jake,Schifino,WR,73.0,200,4.49,,,,,5.0,Akron,16.0,151.0,0.0,,,0,0
1856,3993,2002,Josh Scobey,Josh,Scobey,RB,73.0,218,4.42,3.93,40.5,124.0,21.0,6.0,Kansas State,13.0,185.0,0.0,,,0,0
1857,3994,2002,Greg Scott,Greg,Scott,DE,76.0,268,4.9,4.61,32.5,110.0,26.0,7.0,Hampton,23.0,234.0,0.0,,,0,0
1858,3995,2002,Jason Scukanec,Jason,Scukanec,OC,74.0,304,5.33,4.59,29.0,100.0,30.0,8.0,,,,0.0,,,0,0
1859,3996,2002,Josh Shaw,Josh,Shaw,DT,75.0,279,5.08,,,,22.0,5.0,Michigan State,37.0,172.0,0.0,,,0,0
1860,3997,2002,Rick Sherrod,Rick,Sherrod,FS,74.0,192,4.62,4.11,37.0,119.0,,8.0,,,,0.0,,,0,0
1861,3998,2002,Kendall Simmons,Kendall,Simmons,OG,75.0,311,5.3,4.71,28.5,98.0,24.0,1.0,Auburn,30.0,30.0,0.0,,,0,1
1862,3999,2002,Ryan Sims,Ryan,Sims,DT,76.0,311,5.09,,,,27.0,1.0,North Carolina,6.0,6.0,0.0,,,0,1
1863,4000,2002,Bobby Sippio,Bobby,Sippio,CB,75.0,214,4.69,4.2,37.0,123.0,12.0,8.0,,,,0.0,,,0,0
1864,4001,2002,Derek Smith,Derek,Smith,TE,76.0,271,4.9,4.38,28.5,112.0,16.0,8.0,,,,0.0,,,0,0
1865,4002,2002,Raonall Smith,Raonall,Smith,OLB,74.0,244,4.53,4.11,42.0,125.0,26.0,2.0,Washington State,6.0,38.0,0.0,,,0,0
1866,4003,2002,Steve Smith,Steve,Smith,SS,73.0,193,4.62,4.22,30.5,110.0,,7.0,Oregon,35.0,246.0,0.0,,,0,0
1867,4004,2002,Charles Stackhouse,Charles,Stackhouse,FB,74.0,252,4.93,4.53,29.0,111.0,20.0,8.0,,,,0.0,,,0,0
1868,4005,2002,John Stamper,John,Stamper,DE,76.0,265,4.98,4.22,36.5,112.0,24.0,6.0,South Carolina,21.0,193.0,0.0,,,0,0
1869,4006,2002,Connor Stephens,Connor,Stephens,DE,77.0,256,4.89,4.55,36.5,119.0,20.0,8.0,,,,0.0,,,0,0
1870,4007,2002,Travis Stephens,Travis,Stephens,RB,68.0,194,4.6,,32.0,121.0,15.0,4.0,Tennessee,21.0,119.0,0.0,,,0,0
1871,4008,2002,Dominique Stevenson,Dominique,Stevenson,OLB,72.0,231,4.64,,32.5,,,7.0,Tennessee,49.0,260.0,0.0,,,0,0
1872,4009,2002,Lawrence Story,Lawrence,Story,WR,77.0,205,4.63,4.16,33.5,114.0,,8.0,,,,0.0,,,0,0
1873,4010,2002,Tim Stratton,Tim,Stratton,TE,76.0,251,4.97,,27.0,101.0,15.0,8.0,,,,0.0,,,0,0
1874,4011,2002,Jashon Sykes,Jashon,Sykes,OLB,75.0,236,4.68,4.34,34.5,116.0,23.0,8.0,,,,0.0,,,0,0
1875,4012,2002,Ed Taamu,Ed,Taamu,OG,74.0,335,5.3,,29.0,,28.0,4.0,Utah,34.0,132.0,0.0,,,0,0
1876,4013,2002,Ben Taylor,Ben,Taylor,ILB,74.0,236,4.83,4.19,35.5,120.0,19.0,4.0,Virginia Tech,13.0,111.0,0.0,,,0,0
1877,4014,2002,Chester Taylor,Chester,Taylor,RB,71.0,213,4.58,,33.0,114.0,22.0,6.0,Toledo,35.0,207.0,0.0,,,0,0
1878,4015,2002,Bryan Thomas,Bryan,Thomas,DE,77.0,266,4.47,,34.5,,33.0,1.0,UAB,22.0,22.0,0.0,,,0,1
1879,4016,2002,Kevin Thomas,Kevin,Thomas,CB,71.0,180,4.64,,35.0,122.0,10.0,6.0,UNLV,4.0,176.0,0.0,,,0,0
1880,4017,2002,Lew Thomas,Lew,Thomas,RB,73.0,213,4.59,4.21,36.0,115.0,17.0,8.0,,,,0.0,,,0,0
1881,4018,2002,Robert Thomas,Robert,Thomas,OLB,73.0,229,4.51,4.1,34.0,116.0,21.0,1.0,UCLA,31.0,31.0,0.0,,,0,1
1882,4019,2002,Lamont Thompson,Lamont,Thompson,FS,73.0,220,4.59,,33.5,120.0,12.0,2.0,Washington State,9.0,41.0,0.0,,,0,0
1883,4020,2002,Josh Thornhill,Josh,Thornhill,ILB,74.0,243,4.69,4.19,36.5,121.0,27.0,8.0,,,,0.0,,,0,0
1884,4021,2002,David Thornton,David,Thornton,OLB,74.0,236,4.62,4.09,35.5,117.0,26.0,4.0,North Carolina,8.0,106.0,0.0,,,0,0
1885,4022,2002,Ryan Tolhurst,Ryan,Tolhurst,WR,71.0,196,4.49,3.88,38.0,123.0,,8.0,,,,0.0,,,0,0
1886,4023,2002,Larry Tripplett,Larry,Tripplett,DT,74.0,305,4.93,4.35,30.0,102.0,,2.0,Washington,10.0,42.0,0.0,,,0,0
1887,4024,2002,Kurt Vollers,Kurt,Vollers,OT,79.0,321,5.36,,30.5,,30.0,8.0,,,,0.0,,,0,0
1888,4025,2002,Javon Walker,Javon,Walker,WR,75.0,210,4.38,4.05,39.5,126.0,18.0,1.0,Florida State,20.0,20.0,1.0,2004.0,3.0,1,1
1889,4026,2002,Langston Walker,Langston,Walker,OT,80.0,344,5.26,4.95,28.5,102.0,21.0,2.0,California,21.0,53.0,0.0,,,0,0
1890,4027,2002,Lenny Walls,Lenny,Walls,CB,76.0,192,4.67,,37.0,120.0,7.0,8.0,,,,0.0,,,0,0
1891,4028,2002,Fred Weary,Fred,Weary,OC,77.0,308,5.37,4.63,32.0,104.0,34.0,3.0,Tennessee,1.0,66.0,0.0,,,0,0
1892,4029,2002,Anthony Weaver,Anthony,Weaver,DT,76.0,296,4.95,4.31,32.5,109.0,24.0,2.0,Notre Dame,20.0,52.0,0.0,,,0,0
1893,4030,2002,Dante Wesley,Dante,Wesley,CB,73.0,211,4.43,4.22,35.0,116.0,15.0,4.0,Arkansas-Pine Bluff,2.0,100.0,0.0,,,0,0
1894,4031,2002,Brian Westbrook,Brian,Westbrook,RB,69.0,200,4.57,,37.0,118.0,26.0,3.0,Villanova,26.0,91.0,2.0,2004.0,3.0,1,0
1895,4032,2002,Greg White,Greg,White,DE,75.0,268,4.9,4.36,31.5,114.0,20.0,7.0,Minnesota,18.0,229.0,0.0,,,0,0
1896,4033,2002,Brian Williams,Brian,Williams,CB,73.0,207,4.57,4.2,39.0,122.0,19.0,4.0,North Carolina State,7.0,105.0,0.0,,,0,0
1897,4034,2002,Chad Williams,Chad,Williams,SS,70.0,207,4.58,,36.5,121.0,20.0,6.0,Southern Miss,37.0,209.0,0.0,,,0,0
1898,4035,2002,Leveron Williams,Leveron,Williams,RB,75.0,224,4.66,,,,16.0,8.0,,,,0.0,,,0,0
1899,4036,2002,Mike Williams,Mike,Williams,OT,78.0,375,5.3,,30.0,101.0,29.0,1.0,Texas,4.0,4.0,0.0,,,0,1
1900,4037,2002,Ricky Williams,Ricky,Williams,RB,67.0,190,4.47,,32.5,110.0,19.0,8.0,,,,0.0,,,0,0
1901,4038,2002,Roosevelt Williams,Roosevelt,Williams,CB,73.0,204,4.63,,38.0,123.0,23.0,3.0,Tuskegee,7.0,72.0,0.0,,,0,0
1902,4039,2002,Roy Williams,Roy,Williams,SS,73.0,219,4.53,,30.5,115.0,13.0,1.0,Oklahoma,8.0,8.0,5.0,2003.0,2.0,1,1
1903,4040,2002,Tank Williams,Tank,Williams,FS,75.0,222,4.46,3.93,38.5,125.0,19.0,2.0,Stanford,13.0,45.0,0.0,,,0,0
1904,4041,2002,Coy Wire,Coy,Wire,SS,73.0,209,4.56,3.87,38.5,120.0,28.0,3.0,Stanford,32.0,97.0,0.0,,,0,0
1905,4042,2002,Tracey Wistrom,Tracey,Wistrom,TE,76.0,245,4.92,4.1,33.5,114.0,17.0,7.0,Nebraska,39.0,250.0,0.0,,,0,0
1906,4043,2002,Will Witherspoon,Will,Witherspoon,OLB,74.0,231,4.68,4.21,38.0,122.0,25.0,3.0,Georgia,8.0,73.0,0.0,,,0,0
1907,4044,2002,Chris Young,Chris,Young,SS,73.0,210,4.63,,36.5,121.0,23.0,7.0,Georgia Tech,17.0,228.0,0.0,,,0,0
1908,4045,2002,Greg Zolman,Greg,Zolman,QB,74.0,220,4.93,4.14,34.0,112.0,,8.0,,,,0.0,,,0,0
1909,4046,2001,Keith Adams,Keith,Adams,OLB,71.0,219,4.82,,,104.0,24.0,7.0,Clemson,32.0,232.0,0.0,,,0,0
1910,4047,2001,Dan Alexander,Dan,Alexander,FB,73.0,257,4.47,4.16,34.0,115.0,15.0,6.0,Nebraska,29.0,192.0,0.0,,,0,0
1911,4048,2001,Brian Allen,Brian,Allen,OLB,73.0,238,4.65,,,,25.0,3.0,Florida State,21.0,83.0,0.0,,,0,0
1912,4049,2001,David Allen,David,Allen,RB,69.0,194,4.62,,31.0,,15.0,8.0,,,,0.0,,,0,0
1913,4050,2001,Will Allen,Will,Allen,CB,71.0,192,4.44,3.9,39.5,121.0,14.0,1.0,Syracuse,22.0,22.0,0.0,,,0,1
1914,4051,2001,Scotty Anderson,Scotty,Anderson,WR,74.0,184,4.57,,34.5,115.0,,5.0,Grambling State,17.0,148.0,0.0,,,0,0
1915,4052,2001,Adam Archuleta,Adam,Archuleta,SS,73.0,211,4.46,,,,31.0,1.0,Arizona State,20.0,20.0,0.0,,,0,1
1916,4053,2001,Tom Ashworth,Tom,Ashworth,OG,78.0,293,5.11,4.87,33.5,109.0,20.0,8.0,,,,0.0,,,0,0
1917,4054,2001,Billy Baber,Billy,Baber,TE,76.0,255,4.76,4.19,33.0,106.0,22.0,5.0,Virginia,10.0,141.0,0.0,,,0,0
1918,4055,2001,Jeff Backus,Jeff,Backus,OT,78.0,310,5.37,4.67,27.0,99.0,25.0,1.0,Michigan,18.0,18.0,0.0,,,0,1
1919,4056,2001,Alex Bannister,Alex,Bannister,WR,77.0,201,4.47,,30.5,110.0,,5.0,Eastern Kentucky,9.0,140.0,1.0,2003.0,3.0,1,0
1920,4057,2001,Kevan Barlow,Kevan,Barlow,RB,73.0,235,4.56,,32.0,,,3.0,Pittsburgh,18.0,80.0,0.0,,,0,0
1921,4058,2001,Idrees Bashir,Idrees,Bashir,FS,74.0,206,4.56,4.25,40.0,126.0,22.0,2.0,Memphis,6.0,37.0,0.0,,,0,0
1922,4059,2001,Gary Baxter,Gary,Baxter,CB,74.0,204,4.53,4.21,37.5,122.0,,2.0,Baylor,31.0,62.0,0.0,,,0,0
1923,4060,2001,Jonathan Beasley,Jonathan,Beasley,QB,73.0,227,4.85,4.38,29.5,102.0,,8.0,,,,0.0,,,0,0
1924,4061,2001,Monty Beisel,Monty,Beisel,DE,76.0,270,4.83,4.3,34.5,110.0,26.0,4.0,Kansas State,12.0,107.0,0.0,,,0,0
1925,4062,2001,Kendrell Bell,Kendrell,Bell,ILB,73.0,234,4.64,4.5,38.5,124.0,24.0,2.0,Georgia,8.0,39.0,1.0,2001.0,1.0,1,0
1926,4063,2001,Marcus Bell,Marcus,Bell,DT,74.0,319,5.32,4.71,,98.0,17.0,4.0,Memphis,28.0,123.0,0.0,,,0,0
1927,4064,2001,Michael Bennett,Michael,Bennett,RB,69.0,207,4.38,,39.5,,13.0,1.0,Wisconsin,27.0,27.0,1.0,2002.0,2.0,1,1
1928,4065,2001,Eddie Berlin,Eddie,Berlin,WR,73.0,191,4.43,4.08,39.5,122.0,,5.0,Northern Iowa,28.0,159.0,0.0,,,0,0
1929,4066,2001,Cory Bird,Cory,Bird,SS,70.0,217,4.6,,,,22.0,3.0,Virginia Tech,29.0,91.0,0.0,,,0,0
1930,4067,2001,Darvell Bivens,Darvell,Bivens,FB,70.0,255,4.97,4.38,33.5,108.0,32.0,8.0,,,,0.0,,,0,0
1931,4068,2001,Randy Black,Randy,Black,SS,73.0,205,4.74,4.2,35.5,115.0,,8.0,,,,0.0,,,0,0
1932,4069,2001,Harold Blackmon,Harold,Blackmon,CB,73.0,210,4.54,4.28,37.0,121.0,17.0,7.0,Northwestern,10.0,210.0,0.0,,,0,0
1933,4070,2001,Derrick Blaylock,Derrick,Blaylock,RB,70.0,194,4.36,4.09,35.5,,18.0,5.0,Stephen F. Austin,19.0,150.0,0.0,,,0,0
1934,4071,2001,Josh Booty,Josh,Booty,QB,75.0,221,4.9,4.48,29.5,105.0,,6.0,LSU,9.0,172.0,0.0,,,0,0
1935,4072,2001,Jarvis Borum,Jarvis,Borum,OG,79.0,332,5.05,4.83,30.5,107.0,25.0,8.0,,,,0.0,,,0,0
1936,4073,2001,James Boyd,James,Boyd,SS,71.0,207,4.59,4.24,32.5,117.0,,3.0,Penn State,32.0,94.0,0.0,,,0,0
1937,4074,2001,Roylin Bradley,Roylin,Bradley,OLB,73.0,243,4.67,4.28,34.0,114.0,19.0,8.0,,,,0.0,,,0,0
1938,4075,2001,Drew Brees,Drew,Brees,QB,73.0,213,4.83,4.21,32.0,105.0,,2.0,Purdue,1.0,32.0,9.0,2004.0,4.0,1,0
